city,timestamp,temperature,season
New York,2010-07-03,23.93003398015721,summer
New York,2010-07-04,21.549523264650382,summer
New York,2010-07-05,22.443590060603537,summer
New York,2010-07-06,22.914062741243658,summer
New York,2010-07-07,25.137152269776283,summer
New York,2010-07-08,21.89082268839578,summer
New York,2010-07-09,22.918159575999994,summer
New York,2010-07-10,21.807109158266165,summer
New York,2010-07-11,30.864587585291616,summer
New York,2010-07-12,21.115065121863296,summer
New York,2010-07-13,18.187730656318116,summer
New York,2010-07-14,29.46935161235863,summer
New York,2010-07-15,26.399143213372117,summer
New York,2010-07-16,16.52261595054665,summer
New York,2010-07-17,27.054203260089334,summer
New York,2010-07-18,27.071066823864037,summer
New York,2010-07-19,19.6057161630682,summer
New York,2010-07-20,24.05497917002316,summer
New York,2010-07-21,21.228287649827244,summer
New York,2010-07-22,25.95904050600502,summer
New York,2010-07-23,25.18908287259192,summer
New York,2010-07-24,27.73892984659569,summer
New York,2010-07-25,20.38092655084685,summer
New York,2010-07-26,33.14885251844506,summer
New York,2010-07-27,21.346038625390904,summer
New York,2010-07-28,26.98256787023983,summer
New York,2010-07-29,32.044298034369135,summer
New York,2010-07-30,21.19400069615134,summer
New York,2010-07-31,19.957278489697877,summer
New York,2010-08-01,26.06038187560487,summer
New York,2010-08-02,25.55652438554617,summer
New York,2010-08-03,24.29063407622208,summer
New York,2010-08-04,31.714239593036613,summer
New York,2010-08-05,22.326689051091904,summer
New York,2010-08-06,27.096941341504163,summer
New York,2010-08-07,31.287141806671897,summer
New York,2010-08-08,27.431826599179733,summer
New York,2010-08-09,25.25223561042397,summer
New York,2010-08-10,19.1973238265256,summer
New York,2010-08-11,27.644677345988452,summer
New York,2010-08-12,30.69365470149804,summer
New York,2010-08-13,31.76315973665548,summer
New York,2010-08-14,19.728750978544088,summer
New York,2010-08-15,21.7384541033703,summer
New York,2010-08-16,22.539872782280227,summer
New York,2010-08-17,29.481388315021213,summer
New York,2010-08-18,33.245052761391875,summer
New York,2010-08-19,24.971867266710543,summer
New York,2010-08-20,19.78522553139314,summer
New York,2010-08-21,29.086355283003506,summer
New York,2010-08-22,24.66252369467259,summer
New York,2010-08-23,31.973031716017232,summer
New York,2010-08-24,30.117402074783016,summer
New York,2010-08-25,17.614482755797006,summer
New York,2010-08-26,26.650149903164078,summer
New York,2010-08-27,25.630693965917235,summer
New York,2010-08-28,21.8249924993078,summer
New York,2010-08-29,25.362046057901,summer
New York,2010-08-30,21.99844354551002,summer
New York,2010-08-31,23.900222118812906,summer
New York,2010-09-01,19.33485396716896,autumn
New York,2010-09-02,8.952219983622545,autumn
New York,2010-09-03,16.224700330389037,autumn
New York,2010-09-04,11.367449643029943,autumn
New York,2010-09-05,15.872987235099414,autumn
New York,2010-09-06,15.050224922229058,autumn
New York,2010-09-07,13.41973878648337,autumn
New York,2010-09-08,14.547036691956961,autumn
New York,2010-09-09,21.272564146546937,autumn
New York,2010-09-10,20.365632250404843,autumn
New York,2010-09-11,25.580274786961514,autumn
New York,2010-09-12,18.273589799346862,autumn
New York,2010-09-13,20.296710326786744,autumn
New York,2010-09-14,20.325910412776047,autumn
New York,2010-09-15,15.28759583812254,autumn
New York,2010-09-16,15.908793024313606,autumn
New York,2010-09-17,5.870046434622218,autumn
New York,2010-09-18,6.126521689626831,autumn
New York,2010-09-19,13.163504236440298,autumn
New York,2010-09-20,11.851790428249469,autumn
New York,2010-09-21,15.889404170575595,autumn
New York,2010-09-22,20.29016057911366,autumn
New York,2010-09-23,6.27962603612615,autumn
New York,2010-09-24,21.6060225486987,autumn
New York,2010-09-25,20.269924611707143,autumn
New York,2010-09-26,10.06138794183212,autumn
New York,2010-09-27,14.106102608180487,autumn
New York,2010-09-28,11.247970618484947,autumn
New York,2010-09-29,19.321230253652445,autumn
New York,2010-09-30,17.6676673745188,autumn
New York,2010-10-01,8.951659475248794,autumn
New York,2010-10-02,9.985389313665177,autumn
New York,2010-10-03,10.342336508105106,autumn
New York,2010-10-04,23.463476609465626,autumn
New York,2010-10-05,19.368342089122944,autumn
New York,2010-10-06,16.952278736808868,autumn
New York,2010-10-07,14.009707815720162,autumn
New York,2010-10-08,20.13254208364817,autumn
New York,2010-10-09,17.105485591323667,autumn
New York,2010-10-10,17.291063538669615,autumn
New York,2010-10-11,19.267027319675044,autumn
New York,2010-10-12,15.522920658984706,autumn
New York,2010-10-13,6.80938753520903,autumn
New York,2010-10-14,13.786493593727819,autumn
New York,2010-10-15,15.01180232739926,autumn
New York,2010-10-16,14.750293663598617,autumn
New York,2010-10-17,17.96797533399434,autumn
New York,2010-10-18,10.568121042032917,autumn
New York,2010-10-19,12.14692065245843,autumn
New York,2010-10-20,15.19768908950492,autumn
New York,2010-10-21,16.52701112688623,autumn
New York,2010-10-22,3.124573519305976,autumn
New York,2010-10-23,15.265810727177263,autumn
New York,2010-10-24,15.999630112611586,autumn
New York,2010-10-25,9.745455793532305,autumn
New York,2010-10-26,9.274065598727148,autumn
New York,2010-10-27,17.396735044418712,autumn
New York,2010-10-28,18.37635100807667,autumn
New York,2010-10-29,11.853121177157954,autumn
New York,2010-10-30,18.31083464038957,autumn
New York,2010-10-31,4.010486163720049,autumn
New York,2010-11-01,21.42862149202788,autumn
New York,2010-11-02,10.438447526430732,autumn
New York,2010-11-03,12.451249165042524,autumn
New York,2010-11-04,10.173865472582342,autumn
New York,2010-11-05,18.062603962040278,autumn
New York,2010-11-06,8.096507650529237,autumn
New York,2010-11-07,13.953782884386692,autumn
New York,2010-11-08,17.177756596122073,autumn
New York,2010-11-09,26.156795531996654,autumn
New York,2010-11-10,8.372341483722517,autumn
New York,2010-11-11,14.940067256145625,autumn
New York,2010-11-12,19.728962820923464,autumn
New York,2010-11-13,5.523750153654078,autumn
New York,2010-11-14,5.337424322566678,autumn
New York,2010-11-15,16.904001715157452,autumn
New York,2010-11-16,13.281954522128403,autumn
New York,2010-11-17,16.833817986416673,autumn
New York,2010-11-18,12.049562728627848,autumn
New York,2010-11-19,12.683014533830969,autumn
New York,2010-11-20,15.299288062091147,autumn
New York,2010-11-21,8.093558554264622,autumn
New York,2010-11-22,18.277668733404127,autumn
New York,2010-11-23,15.4989073776185,autumn
New York,2010-11-24,7.6991780570346275,autumn
New York,2010-11-25,21.018576198792633,autumn
New York,2010-11-26,9.615059591615008,autumn
New York,2010-11-27,10.183374005086435,autumn
New York,2010-11-28,15.872028999621037,autumn
New York,2010-11-29,13.933953859827653,autumn
New York,2010-11-30,20.299524448767105,autumn
New York,2010-12-01,0.7485896120868661,winter
New York,2010-12-02,6.778980581648031,winter
New York,2010-12-03,-0.33284045752893376,winter
New York,2010-12-04,-3.159046985314421,winter
New York,2010-12-05,-1.793748061224869,winter
New York,2010-12-06,2.572907125432624,winter
New York,2010-12-07,10.25034859763813,winter
New York,2010-12-08,-5.200738112570874,winter
New York,2010-12-09,-1.2042686833399765,winter
New York,2010-12-10,1.2131237811034647,winter
New York,2010-12-11,-2.76592267821324,winter
New York,2010-12-12,8.580464799126622,winter
New York,2010-12-13,-3.177001096670198,winter
New York,2010-12-14,-2.5371600465001993,winter
New York,2010-12-15,-1.8708121290945476,winter
New York,2010-12-16,1.0767841106908413,winter
New York,2010-12-17,-0.20384620265945289,winter
New York,2010-12-18,2.6471526795373657,winter
New York,2010-12-19,4.956298449162779,winter
New York,2010-12-20,3.5726955181948035,winter
New York,2010-12-21,7.723111030786249,winter
New York,2010-12-22,-5.147032342136306,winter
New York,2010-12-23,4.736312782506688,winter
New York,2010-12-24,7.400206214019986,winter
New York,2010-12-25,1.2187955202194267,winter
New York,2010-12-26,3.152306816926874,winter
New York,2010-12-27,10.223854540406519,winter
New York,2010-12-28,-0.9674392098985501,winter
New York,2010-12-29,-1.2303441400625335,winter
New York,2010-12-30,3.0736308048629595,winter
New York,2010-12-31,6.041941872852461,winter
New York,2011-01-01,-2.763900558602402,winter
New York,2011-01-02,6.369280872680891,winter
New York,2011-01-03,1.6278453770296841,winter
New York,2011-01-04,3.292558920157132,winter
New York,2011-01-05,-2.582044121567373,winter
New York,2011-01-06,2.8237168823549776,winter
New York,2011-01-07,0.7753382912011579,winter
New York,2011-01-08,-5.866728276864908,winter
New York,2011-01-09,-5.803981951807703,winter
New York,2011-01-10,-3.483757478192808,winter
New York,2011-01-11,1.5343856386966341,winter
New York,2011-01-12,3.54887700458016,winter
New York,2011-01-13,4.224756598307837,winter
New York,2011-01-14,5.131561484621844,winter
New York,2011-01-15,-5.689442107431333,winter
New York,2011-01-16,-2.0154058961173114,winter
New York,2011-01-17,-4.488686297123855,winter
New York,2011-01-18,3.368915990898733,winter
New York,2011-01-19,-2.646352163698248,winter
New York,2011-01-20,-7.506245810304276,winter
New York,2011-01-21,-1.81414303413987,winter
New York,2011-01-22,7.149088369547513,winter
New York,2011-01-23,-3.5376486786969252,winter
New York,2011-01-24,0.8207797466166517,winter
New York,2011-01-25,15.8738658973491,winter
New York,2011-01-26,-4.265405059880196,winter
New York,2011-01-27,-7.324606343902788,winter
New York,2011-01-28,-0.5829953447585761,winter
New York,2011-01-29,0.940261064520368,winter
New York,2011-01-30,7.167169555750502,winter
New York,2011-01-31,0.07681444168489596,winter
New York,2011-02-01,-2.867089563827558,winter
New York,2011-02-02,-7.617851128554294,winter
New York,2011-02-03,1.4584033490137105,winter
New York,2011-02-04,7.008720113060499,winter
New York,2011-02-05,-2.3561624453761767,winter
New York,2011-02-06,4.280006646042983,winter
New York,2011-02-07,3.541639368782885,winter
New York,2011-02-08,-5.661934164015556,winter
New York,2011-02-09,-8.178889274516623,winter
New York,2011-02-10,-0.40258172019427824,winter
New York,2011-02-11,-1.0513611719289266,winter
New York,2011-02-12,9.305504351009496,winter
New York,2011-02-13,-7.226471016284347,winter
New York,2011-02-14,5.844046699506395,winter
New York,2011-02-15,5.262259902305743,winter
New York,2011-02-16,-3.6745011195634096,winter
New York,2011-02-17,-3.9951084137851045,winter
New York,2011-02-18,1.9089535109770452,winter
New York,2011-02-19,5.319628704457365,winter
New York,2011-02-20,-1.1311815243669767,winter
New York,2011-02-21,5.756688885175919,winter
New York,2011-02-22,-7.503208819756652,winter
New York,2011-02-23,-0.900984480458285,winter
New York,2011-02-24,-0.3407475556960985,winter
New York,2011-02-25,-2.1883030182850884,winter
New York,2011-02-26,-1.5936701525210726,winter
New York,2011-02-27,7.787490776037323,winter
New York,2011-02-28,5.46976242531413,winter
New York,2011-03-01,8.741283576251826,spring
New York,2011-03-02,19.795200579403954,spring
New York,2011-03-03,10.582818265682146,spring
New York,2011-03-04,11.933164925691065,spring
New York,2011-03-05,11.70806793332467,spring
New York,2011-03-06,4.861898266645318,spring
New York,2011-03-07,4.551208985055406,spring
New York,2011-03-08,8.97892148858497,spring
New York,2011-03-09,12.053652260999856,spring
New York,2011-03-10,17.76408253583228,spring
New York,2011-03-11,17.80381147089039,spring
New York,2011-03-12,10.661491348985692,spring
New York,2011-03-13,4.994110642308027,spring
New York,2011-03-14,7.15980990857393,spring
New York,2011-03-15,13.817168354972484,spring
New York,2011-03-16,17.574626511581318,spring
New York,2011-03-17,9.750401182072755,spring
New York,2011-03-18,14.04734571041352,spring
New York,2011-03-19,13.246074123498023,spring
New York,2011-03-20,8.682800281440052,spring
New York,2011-03-21,8.668478818772897,spring
New York,2011-03-22,13.529577786714997,spring
New York,2011-03-23,8.311392290217281,spring
New York,2011-03-24,12.564827898752847,spring
New York,2011-03-25,7.30512449468687,spring
New York,2011-03-26,7.931467217719678,spring
New York,2011-03-27,17.757664240423317,spring
New York,2011-03-28,7.244890849229959,spring
New York,2011-03-29,8.327951213925335,spring
New York,2011-03-30,5.2033601355152,spring
New York,2011-03-31,12.644405394104606,spring
New York,2011-04-01,11.395321386667675,spring
New York,2011-04-02,3.557199840151924,spring
New York,2011-04-03,1.408917483286963,spring
New York,2011-04-04,5.301791697482913,spring
New York,2011-04-05,11.06087076124766,spring
New York,2011-04-06,10.996925149437624,spring
New York,2011-04-07,11.769307375585335,spring
New York,2011-04-08,7.979682725398844,spring
New York,2011-04-09,0.6964160232366297,spring
New York,2011-04-10,6.31295352486363,spring
New York,2011-04-11,4.030445863655425,spring
New York,2011-04-12,13.305402112796573,spring
New York,2011-04-13,11.718967571276487,spring
New York,2011-04-14,7.008562061229034,spring
New York,2011-04-15,14.972438339168257,spring
New York,2011-04-16,12.901016559946438,spring
New York,2011-04-17,5.565873245138925,spring
New York,2011-04-18,12.080275347614082,spring
New York,2011-04-19,16.08998013995552,spring
New York,2011-04-20,7.490782669668084,spring
New York,2011-04-21,16.156283116033674,spring
New York,2011-04-22,12.919495119888115,spring
New York,2011-04-23,12.07821405897603,spring
New York,2011-04-24,1.8030901022640613,spring
New York,2011-04-25,8.213832139869693,spring
New York,2011-04-26,5.012469849709039,spring
New York,2011-04-27,3.541800854724354,spring
New York,2011-04-28,8.57418890762115,spring
New York,2011-04-29,4.003621500564021,spring
New York,2011-04-30,7.902277793433775,spring
New York,2011-05-01,13.714688041275148,spring
New York,2011-05-02,8.953015125827863,spring
New York,2011-05-03,12.938224347570609,spring
New York,2011-05-04,7.061904016727421,spring
New York,2011-05-05,0.4217198377543081,spring
New York,2011-05-06,10.946422705034085,spring
New York,2011-05-07,15.60373433636956,spring
New York,2011-05-08,12.101368770801635,spring
New York,2011-05-09,15.909609835120442,spring
New York,2011-05-10,9.402901008779635,spring
New York,2011-05-11,7.131817656081791,spring
New York,2011-05-12,11.44161903721321,spring
New York,2011-05-13,6.5901938154972415,spring
New York,2011-05-14,16.951251056290364,spring
New York,2011-05-15,15.900740039738523,spring
New York,2011-05-16,3.9662738822691086,spring
New York,2011-05-17,8.574826531130359,spring
New York,2011-05-18,1.8647712782759402,spring
New York,2011-05-19,16.465202949156737,spring
New York,2011-05-20,21.486240327941537,spring
New York,2011-05-21,11.309492529138812,spring
New York,2011-05-22,11.602105220797899,spring
New York,2011-05-23,-1.224065787701587,spring
New York,2011-05-24,9.131398873388823,spring
New York,2011-05-25,17.903227758619508,spring
New York,2011-05-26,6.043290090630775,spring
New York,2011-05-27,10.851379047704695,spring
New York,2011-05-28,14.290043994045197,spring
New York,2011-05-29,8.868264203408327,spring
New York,2011-05-30,5.558639110956987,spring
New York,2011-05-31,9.137316636640332,spring
New York,2011-06-01,22.35040662522761,summer
New York,2011-06-02,30.063123936228422,summer
New York,2011-06-03,23.89978905300695,summer
New York,2011-06-04,27.885189852006906,summer
New York,2011-06-05,21.005685487419687,summer
New York,2011-06-06,18.593250818235433,summer
New York,2011-06-07,23.934051908957773,summer
New York,2011-06-08,24.005623958374876,summer
New York,2011-06-09,28.114097503789868,summer
New York,2011-06-10,21.468568532029156,summer
New York,2011-06-11,25.478903453599447,summer
New York,2011-06-12,24.222777931683407,summer
New York,2011-06-13,39.465503584888424,summer
New York,2011-06-14,32.13681497565779,summer
New York,2011-06-15,24.300970343106364,summer
New York,2011-06-16,21.02055220621513,summer
New York,2011-06-17,27.553924471944494,summer
New York,2011-06-18,31.68209581022817,summer
New York,2011-06-19,24.33751949307841,summer
New York,2011-06-20,27.306644658565776,summer
New York,2011-06-21,18.244239641191758,summer
New York,2011-06-22,28.23686434525137,summer
New York,2011-06-23,22.972733349676844,summer
New York,2011-06-24,33.39956230117015,summer
New York,2011-06-25,23.92505781164777,summer
New York,2011-06-26,27.86196009406832,summer
New York,2011-06-27,19.719202138011937,summer
New York,2011-06-28,24.200446839100493,summer
New York,2011-06-29,21.52869512927686,summer
New York,2011-06-30,28.745659189064156,summer
New York,2011-07-01,33.106090537688864,summer
New York,2011-07-02,24.523494572787612,summer
New York,2011-07-03,20.58800032383945,summer
New York,2011-07-04,28.77065577320422,summer
New York,2011-07-05,24.966748801503687,summer
New York,2011-07-06,16.04471958785423,summer
New York,2011-07-07,24.549418837741143,summer
New York,2011-07-08,21.040925794018545,summer
New York,2011-07-09,23.486817898226594,summer
New York,2011-07-10,21.849542004876355,summer
New York,2011-07-11,21.050333132496302,summer
New York,2011-07-12,26.643846361893452,summer
New York,2011-07-13,17.43895436095217,summer
New York,2011-07-14,20.869849619958202,summer
New York,2011-07-15,26.30026896685368,summer
New York,2011-07-16,23.330304884559784,summer
New York,2011-07-17,24.031365497357285,summer
New York,2011-07-18,30.385147976868623,summer
New York,2011-07-19,26.952357093379298,summer
New York,2011-07-20,27.60968749546249,summer
New York,2011-07-21,24.18894663870678,summer
New York,2011-07-22,28.296928474581065,summer
New York,2011-07-23,20.37427262841105,summer
New York,2011-07-24,29.94445590251602,summer
New York,2011-07-25,24.065214498935664,summer
New York,2011-07-26,23.939445861435363,summer
New York,2011-07-27,30.893958860401806,summer
New York,2011-07-28,22.72266911577188,summer
New York,2011-07-29,28.982180498400908,summer
New York,2011-07-30,19.842690559250087,summer
New York,2011-07-31,19.164777281288057,summer
New York,2011-08-01,31.827126441164257,summer
New York,2011-08-02,20.907085543147407,summer
New York,2011-08-03,16.881008948565132,summer
New York,2011-08-04,17.752920914013547,summer
New York,2011-08-05,13.682770747929444,summer
New York,2011-08-06,17.455345533192485,summer
New York,2011-08-07,22.96516183408691,summer
New York,2011-08-08,25.935955570919592,summer
New York,2011-08-09,30.085538040450523,summer
New York,2011-08-10,31.134929872246573,summer
New York,2011-08-11,23.724626439079017,summer
New York,2011-08-12,30.286453672585584,summer
New York,2011-08-13,23.152679191589666,summer
New York,2011-08-14,23.33048717971058,summer
New York,2011-08-15,20.489440013540055,summer
New York,2011-08-16,25.29999004001134,summer
New York,2011-08-17,26.718923907844506,summer
New York,2011-08-18,30.842914450737844,summer
New York,2011-08-19,27.073013299412,summer
New York,2011-08-20,32.44615541698142,summer
New York,2011-08-21,25.1484110934614,summer
New York,2011-08-22,29.801802502726993,summer
New York,2011-08-23,33.65084913063022,summer
New York,2011-08-24,24.714322607033633,summer
New York,2011-08-25,29.925770561269566,summer
New York,2011-08-26,23.2986302015049,summer
New York,2011-08-27,26.08424545650113,summer
New York,2011-08-28,22.387389089799893,summer
New York,2011-08-29,24.890325901800537,summer
New York,2011-08-30,27.156736424776717,summer
New York,2011-08-31,28.377199152583145,summer
New York,2011-09-01,9.391500061836009,autumn
New York,2011-09-02,10.278005995688634,autumn
New York,2011-09-03,15.059714067073614,autumn
New York,2011-09-04,8.730507256254327,autumn
New York,2011-09-05,27.059843693026934,autumn
New York,2011-09-06,9.951949959912623,autumn
New York,2011-09-07,14.012578569235195,autumn
New York,2011-09-08,13.147305143184461,autumn
New York,2011-09-09,15.1138939473072,autumn
New York,2011-09-10,8.407840170652134,autumn
New York,2011-09-11,-3.2195872983053455,autumn
New York,2011-09-12,14.807485458080597,autumn
New York,2011-09-13,28.961355365632876,autumn
New York,2011-09-14,14.218995581654069,autumn
New York,2011-09-15,15.197504495873378,autumn
New York,2011-09-16,23.144313455389387,autumn
New York,2011-09-17,17.388864411402782,autumn
New York,2011-09-18,22.19861995562036,autumn
New York,2011-09-19,20.6596231102838,autumn
New York,2011-09-20,22.450717740105297,autumn
New York,2011-09-21,12.511124448718931,autumn
New York,2011-09-22,13.079537531684847,autumn
New York,2011-09-23,19.091053102398263,autumn
New York,2011-09-24,7.765001030263122,autumn
New York,2011-09-25,15.250109164278834,autumn
New York,2011-09-26,16.096035216651593,autumn
New York,2011-09-27,14.141533005005419,autumn
New York,2011-09-28,13.60355852124037,autumn
New York,2011-09-29,16.671465540991864,autumn
New York,2011-09-30,18.849793476573822,autumn
New York,2011-10-01,20.809040061486172,autumn
New York,2011-10-02,24.690093665953466,autumn
New York,2011-10-03,21.36467509805956,autumn
New York,2011-10-04,11.159715731051493,autumn
New York,2011-10-05,19.616006046721047,autumn
New York,2011-10-06,7.596733151152991,autumn
New York,2011-10-07,16.820954151782367,autumn
New York,2011-10-08,9.145956873321722,autumn
New York,2011-10-09,14.02218747375251,autumn
New York,2011-10-10,18.41524950733854,autumn
New York,2011-10-11,18.501942420936647,autumn
New York,2011-10-12,18.91568873309371,autumn
